FILE_NAME,BLOBS_AREA_MEAN,BLOBS_AREA_STDEV,BLOBS_AREA_SUM,BLOBS_AREA_VARIANCE,BLOBS_BRIGHTNESS_MAX,BLOBS_BRIGHTNESS_MEAN,BLOBS_BRIGHTNESS_MIN,BLOBS_BRIGHTNESS_STDEV,BLOBS_COUNT,MAXBLOB_ANGLE,MAXBLOB_AREA,MAXBLOB_CIRCULARITY,MAXBLOB_CONVEXHULL_AREA,MAXBLOB_CONVEXHULL_PERIMETER,MAXBLOB_EQUIVALENT_DIAMETER,MAXBLOB_LENGTH_1ST,MAXBLOB_LENGTH_2ND,MAXBLOB_LENGTH_RATIO,MAXBLOB_PERIMETER,MAXBLOB_ROUGHNESS,MAXBLOB_SOLIDITY
18850_T5A46BR043B_TCAOH110_1_498.417_-842.397__M_20161202_042212.jpg,492,0,492,0,193,136.195,78,29.3918,1,-26.5651,492,0.867398,507.5,80.9022,25.0287,26.8328,24.1495,1.11111,84.4264,1.04356,0.969458
18850_T5A46BR043B_TCAOH110_2_231.882_899.374__M_20161202_042224.jpg,532,0,532,0,203,127.975,58,39.0843,1,-45,532,0.839186,547,85.7513,26.0262,27.5772,25.4558,1.08333,89.2548,1.04086,0.972578
18850_T5A46BR043B_TCAOH110_74_270.402_-355.485_O_M_20161202_042413.jpg,831.5,0,831.5,0,185,120.182,63,31.6414,1,-5.19443,831.5,0.816074,867,107.193,32.5377,34.4036,32.2307,1.06742,113.154,1.05561,0.959054
18850_T5A46BR043B_TCAOH110_98_31.283_786.859_O_M_20161202_042413.jpg,754.5,0,754.5,0,201,76.1521,28,42.1599,1,-63.435,754.5,0.807987,792.5,102.239,30.9945,33.541,28.6217,1.17188,108.326,1.05954,0.95205
18850_T5A46BR04EB_TCAOH110_17_424.721_620.507__M_20161202_042622.jpg,278.5,0,278.5,0,203,153.993,88,34.2039,1,0,278.5,0.885416,285,61.273,18.8308,20,17,1.17647,62.8701,1.02606,0.977193
18850_T5A46BR04EB_TCAOH110_50_-423.172_80.162__M_20161202_042709.jpg,814.625,1558.59,3258.5,2429200,162,66.4971,28,29.5012,4,-79.1145,3152.5,0.763927,3308.5,208.883,63.3552,69.1181,62.1686,1.11179,227.723,1.09019,0.952849
18850_T5A46BR04EB_TCAOH110_59_36.320_887.840__M_20161202_042732.jpg,565.5,0,565.5,0,211,136.974,79,38.4067,1,-45,565.5,0.82751,585.5,88.7037,26.8331,33.234,22.6274,1.46875,92.669,1.0447,0.965841
18850_T5A46BR04EB_TCAOH110_65_-159.403_-484.491__M_20161202_042732.jpg,966,0,966,0,193,110.902,59,32.536,1,0,966,0.858495,992.5,114.119,35.0706,36,34,1.05882,118.912,1.042,0.9733
18850_T5A46BR04EB_TCAOH110_66_-376.198_-206.082__M_20161202_042732.jpg,514.625,958.723,2058.5,919151,187,82.4637,32,37.7806,4,-81.8699,1952.5,0.81566,2041.5,162.28,49.8598,52.6087,49.4975,1.06286,173.439,1.06876,0.956405
18850_T5A46BR04FB_TCAOH110_23_501.269_-406.542__M_20161202_042944.jpg,623.5,0,623.5,0,188,131.805,71,32.0945,1,0,623.5,0.846921,643,91.8638,28.1756,31,25,1.24,96.1838,1.04703,0.969673
18850_T5A46BR04FB_TCAOH110_29_436.376_-609.924__M_20161202_042955.jpg,533.5,0,533.5,0,197,142.308,104,21.8865,1,-53.1301,533.5,0.821712,556.5,85.8106,26.0629,27.2,25.8,1.05426,90.3259,1.05262,0.95867
18850_T5A46BR04FB_TCAOH110_34_417.885_218.066__M_20161202_043007.jpg,978.5,0,978.5,0,202,83.5723,35,46.2331,1,-68.1986,978.5,0.831038,1015,115.757,35.2968,38.6246,32.8681,1.17514,121.64,1.05082,0.964039
18850_T5A46BR04FB_TCAOH110_38_147.360_-363.055__M_20161202_043007.jpg,482.5,0,482.5,0,193,144.204,94,26.5555,1,0,482.5,0.85556,500,80.8348,24.7858,27,23,1.17391,84.1838,1.04143,0.965
18850_T5A46BR04FB_TCAOH110_49_345.967_658.955__M_20161202_043030.jpg,613.5,0,613.5,0,203,137.552,72,36.3008,1,-8.74616,613.5,0.854015,634.5,91.0355,27.9487,30.5635,25.3936,1.20359,95.0122,1.04368,0.966903
18850_T5A46BR04FB_TCAOH110_50_600.293_403.519__M_20161202_043030.jpg,565.5,0,565.5,0,165,92.0312,45,35.4236,1,-26.5651,565.5,0.742342,604,91.8967,26.8331,33.541,23.7023,1.41509,97.8406,1.06468,0.936258
18850_T5A46BR04FB_TCAOH110_68_-103.036_-40.264__M_20161202_043054.jpg,404,0,404,0,203,147.788,74,37.7656,1,0,404,0.843122,413.5,75.1686,22.6801,28,19,1.47368,77.598,1.03232,0.977025
18850_T5A46BR04GB_TCAOH110_21_389.310_-157.416__M_20161202_043330.jpg,403.5,0,403.5,0,202,154.648,89,31.1547,1,0,403.5,0.865815,411.5,74.526,22.6661,26,19,1.36842,76.5269,1.02685,0.980559
18850_T5A46BR04GB_TCAOH110_34_-638.868_-631.794__M_20161202_043354.jpg,353.5,196.576,707,38642,192,129.102,84,26.465,2,-45,492.5,0.880455,503.5,81.1506,25.0414,25.4558,24.7487,1.02857,83.8406,1.03315,0.978153
18850_T5A46BR04GB_TCAOH110_46_-400.485_315.170__M_20161202_043417.jpg,1170,0,1170,0,200,76.6081,30,48.2494,1,-74.7449,1170,0.565832,1296,146.18,38.5965,59.7276,25.4347,2.34828,161.196,1.10272,0.902778
18850_T5A46BR04GB_TCAOH110_96_553.390_814.903_O_M_20161202_043433.jpg,545,0,545,0,203,124.774,49,46.4363,1,0,545,0.85312,564,85.5632,26.3423,27,26,1.03846,89.598,1.04716,0.966312
18850_T5A46BR04SB_TCAOH110_14_681.419_838.728__M_20161202_043646.jpg,1180.5,0,1180.5,0,200,56.3328,31,30.9329,1,-51.3402,1180.5,0.746664,1229.5,133.378,38.7693,52.162,30.2977,1.72165,140.953,1.05679,0.960146
18850_T5A46BR04SB_TCAOH110_28_431.416_125.439__M_20161202_043657.jpg,412,0,412,0,196,144.141,91,28.8488,1,0,412,0.870673,422.5,74.4085,22.9036,24,21,1.14286,77.1127,1.03634,0.975148
18850_T5A46BR04SB_TCAOH110_29_666.399_829.267__M_20161202_043709.jpg,623,0,623,0,202,137.867,67,39.2482,1,-45,623,0.88445,633,91.1755,28.1643,29.6985,26.8701,1.10526,94.0833,1.03189,0.984202
18850_T5A46BR04SB_TCAOH110_4_-258.747_730.747__M_20161202_043622.jpg,721,0,721,0,202,126.485,62,38.8584,1,0,721,0.849815,739,99.3376,30.2986,35,26,1.34615,103.255,1.03943,0.975643
18850_T5A46BR04SB_TCAOH110_53_-409.468_545.480__M_20161202_043744.jpg,499.5,0,499.5,0,203,145.926,77,36.5391,1,-71.565,499.5,0.813494,515,84.1995,25.2187,30.0416,21.8197,1.37681,87.8406,1.04324,0.969903
18850_T5A46BR04SB_TCAOH110_81_526.693_629.466_O_M_20161202_043811.jpg,1359,0,1359,0,203,79.5193,33,40.9088,1,-35.5377,1359,0.712182,1443,144.069,41.5973,56.0314,33.7118,1.66207,154.853,1.07485,0.941788
18850_T5A46BR04TB_TCAOH110_12_464.390_-539.656__M_20161202_044003.jpg,645,0,645,0,190,132.606,81,28.7352,1,-29.7449,645,0.81476,675,93.5433,28.6573,29.6443,28.652,1.03463,99.7401,1.06625,0.955556
18850_T5A46BR04TB_TCAOH110_16_486.199_281.121__M_20161202_044014.jpg,692.5,0,692.5,0,203,135.505,58,39.995,1,0,692.5,0.852868,711.5,96.8997,29.6937,33,26,1.26923,101.012,1.04244,0.973296
18850_T5A46BR04TB_TCAOH110_18_-29.649_-722.380__M_20161202_044015.jpg,456.5,0,456.5,0,193,144.008,83,30.9632,1,-45,456.5,0.874077,470,77.8088,24.1088,25.4558,23.3345,1.09091,81.0122,1.04117,0.971277
18850_T5A46BR04TB_TCAOH110_30_203.984_718.950__M_20161202_044038.jpg,862.5,0,862.5,0,202,99.398,38,45.3051,1,-8.1301,862.5,0.846499,886,108.081,33.1386,38.8909,28.9914,1.34146,113.154,1.04694,0.973476
18850_T5A46BR04TB_TCAOH110_34_-53.763_-592.665__M_20161202_044038.jpg,339,0,339,0,190,149.59,113,20.5856,1,0,339,0.842394,350.5,68.1601,20.7757,24,18,1.33333,71.1127,1.04332,0.96719
18850_T5A46BR04TB_TCAOH110_38_364.931_88.534__M_20161202_044049.jpg,550,0,550,0,203,140.185,82,32.3694,1,-45,550,0.82121,569.5,87.6014,26.4628,29.6985,24.0416,1.23529,91.7401,1.04724,0.965759
18850_T5A46BR04TB_TCAOH110_3_247.811_863.087__M_20161202_043951.jpg,508.5,0,508.5,0,204,149.559,75,38.3978,1,-45,508.5,0.757585,545.5,86.7678,25.4449,27.5772,26.1629,1.05405,91.8406,1.05846,0.932172
18850_T5A46BR04TB_TCAOH110_48_80.929_-59.676__M_20161202_044101.jpg,434,0,434,0,204,145.906,74,38.9823,1,-63.435,434,0.843145,447.5,76.8618,23.5071,25.4912,22.3607,1.14,80.4264,1.04638,0.969832
18850_T5A46BR04TB_TCAOH110_49_182.345_-854.601__M_20161202_044101.jpg,345,0,345,0,197,152.767,102,26.039,1,0,345,0.849089,354.5,69.2214,20.9587,23,18,1.27778,71.4558,1.03228,0.973202
18850_T5A46BR04TB_TCAOH110_5_246.573_334.005__M_20161202_043951.jpg,398,0,398,0,203,138.723,72,37.6543,1,0,398,0.823303,412,74.4902,22.5111,27,19,1.42105,77.9411,1.04633,0.966019
18850_T5A46BR04TB_TCAOH110_62_429.344_782.642__M_20161202_044125.jpg,339,0,339,0,203,152.595,89,33.801,1,0,339,0.870852,344,68.2931,20.7757,24,18,1.33333,69.9411,1.02413,0.985465
18850_T5A46BR04TB_TCAOH110_68_-258.052_-343.526__M_20161202_044125.jpg,436.5,0,436.5,0,194,143.351,88,27.3727,1,0,436.5,0.845886,452,76.9717,23.5748,26,21,1.2381,80.5269,1.04619,0.965708
18850_T5A46BR04TB_TCAOH110_69_78.496_57.212__M_20161202_044125.jpg,454,0,454,0,197,143.885,96,25.0591,1,-45,454,0.882,465.5,77.3743,24.0427,24.7487,23.3345,1.06061,80.4264,1.03945,0.975295
18850_T5A46BR04TB_TCAOH110_7_-502.370_91.666__M_20161202_043951.jpg,381,0,381,0,194,151.37,106,24.072,1,-33.6901,381,0.856417,393.5,71.6396,22.0251,23.0201,21.6333,1.0641,74.7696,1.04369,0.968234
18850_T5A46BR04TB_TCAOH110_83_535.056_-459.363_O_M_20161202_044140.jpg,882,0,882,0,200,93.4379,46,38.5252,1,-18.4349,882,0.777485,924.5,111.236,33.5112,34.4688,34.1526,1.00926,119.397,1.07336,0.954029
18850_T5A46BR04TB_TCAOH110_91_-399.357_-450.492_O_M_20161202_044140.jpg,416.5,0,416.5,0,193,144.144,92,28.8446,1,-56.3099,416.5,0.838372,433,75.5396,23.0283,24.4068,21.356,1.14286,79.0122,1.04597,0.961894
18850_T5A46BR04UB_TCAOH110_7_254.347_-760.930__M_20161202_044314.jpg,473.5,0,473.5,0,194,141.341,96,26.0753,1,-59.0362,473.5,0.863468,486.5,79.9542,24.5536,27.0968,22.1233,1.22481,83.0122,1.03825,0.973279
18850_T5A46BR053B_TCAOH310_23_-632.325_182.598__M_20161202_061752.jpg,1424.5,0,1424.5,0,40,26.5017,17,7.38492,1,-43.3634,1424.5,0.478686,1550.5,180.742,42.5879,80.8196,25.9301,3.11682,193.38,1.06992,0.918736
18850_T5A46BR053B_TCAOH310_25_-461.571_-233.953__M_20161202_061752.jpg,494,0,494,0,159,64.1794,25,38.1568,1,-63.435,494,0.66568,525,90.8786,25.0795,37.5659,17.8885,2.1,96.5685,1.06261,0.940952
18850_T5A46BR053B_TCAOH310_33_-459.169_-319.146__M_20161202_061752.jpg,244,0,244,0,173,134.823,111,15.5112,1,0,244,0.867382,250.5,57.3777,17.6258,19,16,1.1875,59.4558,1.03622,0.974052
18850_T5A46BR053B_TCAOH310_49_40.220_184.210__M_20161202_061804.jpg,1015.5,0,1015.5,0,166,70.3612,33,30.7634,1,-80.5377,1015.5,0.670255,1068,131.586,35.958,54.9093,24.8242,2.21192,137.983,1.04861,0.950843
18850_T5A46BR053B_TCAOH310_76_-539.118_-218.549__M_20161202_061827.jpg,381,0,381,0,153,67.441,23,40.9417,1,-45,381,0.795122,405,72.6393,22.0251,22.6274,21.9203,1.03226,77.598,1.06826,0.940741
18850_T5A46BR053B_TCAOH310_77_555.542_-665.842__M_20161202_061827.jpg,1509.5,0,1509.5,0,161,61.1979,25,33.4275,1,-75.0686,1509.5,0.637714,1600.5,163.304,43.8401,68.9248,29.76,2.31602,172.468,1.05612,0.943143
18850_T5A46BR053B_TCAOH310_8_570.531_382.786__M_20161202_061740.jpg,403,0,403,0,179,100.68,43,38.0404,1,-71.565,403,0.859284,413,73.9371,22.6521,25.6144,20.2386,1.26562,76.7696,1.03831,0.975787
18850_T5A46BR05AB_TCAOH310_25_-593.955_-14.259__M_20161202_063425.jpg,121.083,228.332,726.5,52135.4,152,61.1302,21,33.0975,6,0,587,0.827296,607.5,90.2519,27.3385,28,27,1.03704,94.4264,1.04625,0.966255
18850_T5A46BR05BB_TCAOH310_10_583.261_-413.482__M_20161202_063623.jpg,400.5,0,400.5,0,167,98.7655,33,35.0693,1,0,400.5,0.87829,410.5,73.0085,22.5817,23,21,1.09524,75.6985,1.03684,0.975639
18850_T5A46BR05BB_TCAOH310_18_227.681_231.743__M_20161202_063635.jpg,648,0,648,0,163,90.2967,32,35.0731,1,0,648,0.89102,660,92.2998,28.7238,28,28,1,95.598,1.03573,0.981818
18850_T5A46BR05BB_TCAOH310_25_80.070_198.379__M_20161202_063647.jpg,519,0,519,0,174,92.7648,25,43.1727,1,0,519,0.873141,532,82.6413,25.7063,28,24,1.16667,86.4264,1.0458,0.975564
18850_T5A46BR05BB_TCAOH310_27_53.856_-230.706__M_20161202_063647.jpg,531.5,0,531.5,0,166,96.3299,46,36.7338,1,-36.8699,531.5,0.617718,579,96.9283,26.014,40.6,18.6,2.1828,103.983,1.07278,0.917962
18850_T5A46BR05BB_TCAOH310_28_-622.294_771.826__M_20161202_063647.jpg,472.5,0,472.5,0,164,102.01,50,33.9131,1,0,472.5,0.879103,484.5,79.1635,24.5277,26,23,1.13043,82.1838,1.03815,0.975232
18850_T5A46BR05BB_TCAOH310_41_351.984_-745.073__M_20161202_063659.jpg,504.5,0,504.5,0,162,97.5148,49,31.2609,1,-26.5651,504.5,0.86037,517.5,82.1814,25.3446,27.28,23.7023,1.15094,85.8406,1.04453,0.974879
18850_T5A46BR05BB_TCAOH310_6_601.748_-71.808__M_20161202_063623.jpg,715.5,0,715.5,0,178,107.675,45,33.9143,1,-45,715.5,0.749914,767,101.247,30.1828,31.8198,30.4056,1.04651,109.497,1.08149,0.932855
18850_T5A46BR05BB_TCAOH310_87_-387.408_814.024_O_M_20161202_063728.jpg,866.5,0,866.5,0,153,56.924,25,30.8807,1,-43.6028,866.5,0.671964,960,118.505,33.2154,44.7586,25.7931,1.73529,127.296,1.07418,0.902604
18850_T5A46BR05BB_TCAOH310_92_-405.194_-614.469_O_M_20161202_063728.jpg,536,0,536,0,178,124.451,74,29.0609,1,0,536,0.854765,556.5,85.3585,26.1239,27,25,1.08,88.7696,1.03996,0.963163
18850_T5A46BR05DB_TCAOH310_5_602.104_-663.370__M_20161202_064058.jpg,645,0,645,0,143,71.3362,23,29.0857,1,0,645,0.877959,662,92.0326,28.6573,30,28,1.07143,96.0833,1.04401,0.97432
18850_T5A46BR05DB_TCAOH310_77_80.743_-369.807__M_20161202_064133.jpg,305.5,0,305.5,0,164,111.38,54,30.2514,1,-45,305.5,0.898791,311.5,63.3219,19.7224,19.799,19.0919,1.03704,65.3553,1.03211,0.980738
18850_T5A46BR05EB_TCAOH310_16_-111.335_-305.207__M_20161202_064304.jpg,758.5,0,758.5,0,169,71.0509,30,34.3441,1,-36.8699,758.5,0.83013,789.5,101.195,31.0766,32.6,30,1.08667,107.154,1.05889,0.960735
18850_T5A46BR05EB_TCAOH310_18_431.414_680.198__M_20161202_064315.jpg,1064.5,0,1064.5,0,179,73.1578,17,47.212,1,0,1064.5,0.781746,1104,124.494,36.8153,47,30,1.56667,130.811,1.05074,0.964221
18850_T5A46BR05EB_TCAOH310_29_259.635_-499.340__M_20161202_064316.jpg,685,0,685,0,165,91.7394,38,35.3537,1,-23.1986,685,0.859365,702.5,95.5877,29.5325,31.1196,27.7057,1.12322,100.083,1.04703,0.975089
18850_T5A46BR05EB_TCAOH310_31_252.261_19.391__M_20161202_064316.jpg,736.5,0,736.5,0,162,63.4117,23,33.0629,1,0,736.5,0.773932,766.5,105.652,30.6226,37,25,1.48,109.355,1.03505,0.960861
18850_T5A46BR05EB_TCAOH310_50_76.751_-333.506__M_20161202_064327.jpg,591.5,0,591.5,0,135,64.0664,34,20.0169,1,-66.0375,591.5,0.844079,607.5,90.0656,27.4431,30.3589,23.9622,1.26695,93.8406,1.04191,0.973663
18850_T5A46BR05EB_TCAOH310_75_-543.429_-29.896__M_20161202_064351.jpg,515,0,515,0,161,86.5975,36,33.6138,1,0,515,0.859572,528,83.4978,25.607,29,22,1.31818,86.7696,1.03918,0.975379
18850_T5A46BR05EB_TCAOH310_7_581.618_-67.955__M_20161202_064252.jpg,592,0,592,0,139,74.1851,28,31.0608,1,0,592,0.606304,682.5,95.4281,27.4547,30,27,1.11111,110.77,1.16076,0.867399
18850_T5A46BR05UB_TCAOH310_12_219.676_894.998__M_20161202_071443.jpg,469.5,0,469.5,0,172,98.7267,36,41.0157,1,-45,469.5,0.880862,477.5,79.4769,24.4497,26.1629,22.6274,1.15625,81.8406,1.02974,0.983246
18850_T5A46BR05UB_TCAOH310_15_405.474_113.251__M_20161202_071443.jpg,439,0,439,0,180,106.063,34,40.5012,1,-45,439,0.835557,454.5,77.57,23.6422,26.163,21.2132,1.23333,81.2548,1.0475,0.965897
18850_T5A46BR05UB_TCAOH310_17_-601.271_847.714__M_20161202_071443.jpg,1891,0,1891,0,153,41.7875,15,26.0658,1,-55.7131,1891,0.748599,1972,164.685,49.0683,61.7793,40.6729,1.51893,178.167,1.08186,0.958925
18850_T5A46BR05UB_TCAOH310_22_245.066_-385.857__M_20161202_071443.jpg,483.5,0,483.5,0,162,67.4034,26,41.0672,1,-18.4349,483.5,0.752768,516.5,83.4085,24.8115,30.9903,20.871,1.48485,89.8406,1.07712,0.936108
18850_T5A46BR05UB_TCAOH310_29_-589.643_839.273__M_20161202_071455.jpg,636,0,636,0,51,34.2206,21,6.31256,1,-45,636,0.772116,666.5,95.5935,28.4566,36.0624,24.0416,1.5,101.74,1.0643,0.954239
18850_T5A46BR05UB_TCAOH310_30_-625.531_658.301__M_20161202_071455.jpg,396.5,0,396.5,0,165,99.1884,37,37.0797,1,0,396.5,0.877455,405.5,72.8441,22.4686,25,20,1.25,75.3553,1.03447,0.977805
18850_T5A46BR05UB_TCAOH310_37_-588.068_76.358__M_20161202_071455.jpg,1034,0,1034,0,173,100.632,43,35.9553,1,0,1034,0.864913,1064.5,117.421,36.284,38,35,1.08571,122.569,1.04384,0.971348
18850_T5A46BR05UB_TCAOH310_51_-524.118_-524.521__M_20161202_071507.jpg,602,0,602,0,172,88.5187,46,34.2148,1,-45,602,0.845888,623.5,89.9303,27.6856,28.9914,26.163,1.10811,94.5685,1.05158,0.965517
18850_T5A46BR05UB_TCAOH310_55_510.867_636.924__M_20161202_071519.jpg,1110,0,1110,0,181,48.8453,15,39.7689,1,-12.9946,1110,0.742592,1168.5,126.582,37.5938,44.8969,30.5059,1.47174,137.054,1.08273,0.949936
18850_T5A46BQ01HB_TCAOH310_13_588.836_447.056__M_20161202_170054.jpg,2719.5,0,2719.5,0,49,30.9765,15,9.4811,1,-16.6992,2719.5,0.789399,2799,194.202,58.8436,64.7491,55.1708,1.17361,208.066,1.07139,0.971597
18850_T5A46BQ01HB_TCAOH310_21_260.908_887.165__L_20161202_170106.jpg,3174.5,0,3174.5,0,175,56.3929,27,28.627,1,-5.19443,3174.5,0.532431,3406,235.531,63.5759,98.5934,45.0868,2.18675,273.723,1.16215,0.932032
18850_T5A46BQ01HB_TCAOH310_27_-604.396_893.142__M_20161202_170106.jpg,3329.5,0,3329.5,0,163,39.9289,20,22.9774,1,-36.1582,3329.5,0.72015,3472.5,223.45,65.1095,87.2914,49.8719,1.75031,241.037,1.0787,0.958819
18850_T5A46BQ01HB_TCAOH310_38_-617.163_-842.328__M_20161202_170106.jpg,1633.5,0,1633.5,0,50,37.2713,23,7.22019,1,-8.1301,1633.5,0.626897,1782,165.363,45.6052,62.5082,33.7997,1.84937,180.953,1.09428,0.916667
18850_T5A46BQ01HB_TCAOH310_46_252.645_510.026__M_20161202_170117.jpg,1609.5,0,1609.5,0,179,42.2921,20,32.945,1,-45,1609.5,0.738971,1711.5,152.737,45.269,56.5685,38.8909,1.45455,165.439,1.08316,0.940403
18850_T5A46BQ01HB_TCAOH310_59_225.422_-180.099__M_20161202_170118.jpg,1262.5,0,1262.5,0,155,53.774,24,26.7018,1,-36.0274,1262.5,0.827451,1314,130.821,40.0932,42.5689,38.0841,1.11776,138.468,1.05846,0.960807
18850_T5A46BQ01JB_TCAOH310_21_575.220_885.082__M_20161202_170249.jpg,2878,0,2878,0,179,50.5176,24,28.7043,1,-75.9638,2878,0.582672,3097.5,228.54,60.5342,95.3165,38.5632,2.4717,249.137,1.09013,0.929136
18850_T5A46BQ01JB_TCAOH310_27_-268.479_844.408__M_20161202_170249.jpg,365.25,472.701,730.5,223446,49,34.2281,21,7.77958,2,-67.8337,699.5,0.536654,852.5,110.745,29.8434,40.4737,25.9306,1.56085,127.983,1.15565,0.820528
18850_T5A46BQ01JB_TCAOH310_32_-239.462_-15.849__M_20161202_170249.jpg,693.5,0,693.5,0,158,63.3,22,37.9419,1,-30.1414,693.5,0.546099,845,117.518,29.7152,47.7308,23.0424,2.07143,126.326,1.07495,0.82071
18850_T5A46BQ01QB_TCAOH310_40_-636.904_858.847__M_20161202_170509.jpg,3486.5,0,3486.5,0,42,29.6164,19,5.35442,1,-43.3634,3486.5,0.611533,3700,233.435,66.6269,93.2192,51.2948,1.81732,267.664,1.14663,0.942297
18850_T5A46BQ01RB_TCAOH310_50_428.871_-377.845__L_20161202_170723.jpg,480.45,531.708,4804.5,282713,160,39.5937,15,25.5829,10,-39.8056,1803.5,0.732279,1915.5,163.483,47.9196,59.153,41.2279,1.43478,175.924,1.0761,0.94153
18850_T5A46BQ01RB_TCAOH310_68_-268.788_293.818_O_L_20161202_170750.jpg,2373.77,3205.17,26111.5,10273100,169,33.4781,11,23.3844,11,-76.1153,9115.5,0.425821,11105.5,411.928,107.732,166.854,88.7119,1.88086,518.659,1.2591,0.82081
18850_T5A46BQ01RB_TCAOH310_78_-248.023_696.607_O_L_20161202_170751.jpg,3355,0,3355,0,141,39.5939,14,21.8443,1,-78.1113,3355,0.563703,3642,248.57,65.3584,104.499,45.1163,2.31621,273.48,1.10021,0.921197
18850_T5A46BQ01TB_TCAOH310_77_-389.815_-563.842_O_L_20161202_171244.jpg,594.813,887.128,4758.5,786996,163,47.0705,18,29.0394,8,0,2747.5,0.779863,2859.5,194.568,59.1458,67,53,1.26415,210.409,1.08142,0.960832
18850_T5A46BQ01TB_TCAOH310_81_-397.659_717.178_O_L_20161202_171244.jpg,569.875,931.116,4559,866978,160,43.0626,14,30.3696,8,-14.6973,2792,0.398081,3772.5,236.466,59.6229,86.4684,54.6751,1.5815,296.877,1.25547,0.740093
18850_T5A46BQ01UB_TCAOH310_13_572.159_-259.068__L_20161202_171411.jpg,5669,0,5669,0,176,36.7502,17,20.6697,1,-73.8557,5669,0.519834,6007,337.901,84.9588,146.84,46.7138,3.1434,370.191,1.09556,0.943732
18850_T5A46BQ01UB_TCAOH310_80_338.710_892.952__L_20161202_171458.jpg,8453,0,8453,0,175,49.3346,17,25.3772,1,-25.3462,8453,0.500657,9025.5,385.56,103.743,159.629,74.2492,2.1499,460.617,1.19467,0.936569
18850_T5A46BQ05PB_TCAOH510_295_-487.955_-812.493_O_H_20161201_051222.jpg,29277.5,0,29277.5,0,225,33.7938,17,24.3939,1,-85.5154,29277.5,0.542771,33784,731.225,193.073,285.418,150.205,1.90018,823.311,1.12593,0.866608
18850_T5A46BQ05RB_TCAOH510_68_288.183_119.992_O_L_20161201_051820.jpg,719,0,719,0,222,75.9442,30,45.2202,1,-35.2176,719,0.651763,820.5,105.774,30.2566,32.1501,31.7656,1.0121,117.74,1.11313,0.876295
18850_T5A46BQ05UB_TCAOH510_50_-401.192_339.189_O_L_20161201_052613.jpg,807,0,807,0,85,50.7619,28,17.0977,1,-15.0685,807,0.657147,869.5,117.478,32.0547,48.3922,22.9519,2.10841,124.225,1.05743,0.92812
18850_T5A46BQ07KB_TCAOH410_197_625.732_-564.872_O_M_20161202_225151.jpg,205.5,218.496,411,47740.5,219,103.7,51,43.515,2,-51.3402,360,0.854305,372.5,69.6677,21.4095,24.0508,19.8341,1.2126,72.7696,1.04452,0.966443
18850_T5A46BQ07KB_TCAOH410_228_617.383_170.572_O_L_20161202_225152.jpg,670.5,0,670.5,0,78,53.6587,33,12.5713,1,-19.9831,670.5,0.817896,693,96.0758,29.2183,32.9782,24.1783,1.36396,101.497,1.05643,0.967532
18850_T5A46BQ07KB_TCAOH410_245_-476.284_514.622_O_L_20161202_225152.jpg,1594.5,0,1594.5,0,214,79.6669,55,27.6856,1,-36.0274,1594.5,0.596768,1717.5,165.363,45.0575,66.5369,31.6878,2.09977,183.238,1.10809,0.928384
18850_T5A46BQ07KB_TCAOH410_320_-608.058_834.095_O_L_20161202_225153.jpg,500.25,444.417,1000.5,197506,221,73.1286,33,42.3151,2,-29.7449,814.5,0.651964,879.5,117.257,32.2033,45.7688,22.3263,2.05,125.296,1.06857,0.926094
18850_T5A46BQ07KB_TCAOH410_385_-552.71_-484.268_O_M_20161202_225154.jpg,309.5,0,309.5,0,83,59.4735,41,12.5718,1,0,309.5,0.848619,318,65.4836,19.8511,23,17,1.35294,67.6985,1.03382,0.97327
18850_T5A46BQ07KB_TCAOH410_51_-403.18_474.15_O_L_20161202_225149.jpg,426,0,426,0,75,54.3087,38,10.9266,1,-45,426,0.852252,435.5,76.6374,23.2895,27.5772,19.0919,1.44444,79.2548,1.03415,0.978186
18850_T5A46BQ07KB_TCAOH410_70_-59.2937_808.929_O_H_20161202_225149.jpg,3784.5,0,3784.5,0,224,68.9378,29,31.944,1,-19.29,3784.5,0.756715,3970,228.942,69.416,73.5738,66.1173,1.11278,250.693,1.09501,0.953275
18850_T5A46BQ081B_TCAOH810_1_229.240_-90.310__M_20161201_191243.jpg,691,0,691,0,160,77.0217,33,34.9785,1,0,691,0.827683,718,97.0382,29.6616,31,28,1.10714,102.426,1.05553,0.962396
18850_T5A46BQ081B_TCAOH810_23_-75.054_-121.466__M_20161201_191318.jpg,130.125,187.443,520.5,35135.1,201,139.145,50,35.5287,4,-45,410,0.743318,429,80.0349,22.8479,31.8198,17.6777,1.8,83.2548,1.04023,0.955711
18850_T5A46BQ081B_TCAOH810_34_-620.891_-684.000__M_20161201_191330.jpg,1973,0,1973,0,67,41.0513,29,10.6427,1,-63.435,1973,0.814138,2028.5,164.298,50.1209,57.2433,45.1686,1.26733,174.51,1.06215,0.97264
18850_T5A46BQ081B_TCAOH810_36_690.551_50.512__M_20161201_191330.jpg,564,0,564,0,195,92.6063,30,49.7018,1,0,564,0.724426,615.5,90.4366,26.7975,30,25,1.2,98.9117,1.09371,0.916328
18850_T5A46BQ081B_TCAOH810_74_-120.955_-163.281__M_20161201_191417.jpg,595,0,595,0,204,108.803,44,37.1861,1,-71.565,595,0.818143,613.5,91.1928,27.5241,31.939,24.0333,1.32895,95.598,1.04831,0.969845
